date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
1/12/02,2001,0,w,OAK,NYJ,1591.344,1570.401,0.621219518,0.378780482,1611.088,1550.657,38,24
1/13/02,2001,0,w,GB,SF,1643.877,1605.656,0.644325453,0.355674547,1660.17,1589.363,25,15
1/13/02,2001,0,w,MIA,BAL,1586.042,1591.906,0.584291129,0.415708871,1551.333,1626.616,3,20
1/19/02,2001,0,d,CHI,PHI,1627.349,1647.769,0.563805997,0.436194003,1596.181,1678.937,19,33
1/19/02,2001,0,d,NE,OAK,1600.701,1611.088,0.577953447,0.422046553,1612.12,1599.669,16,13
1/20/02,2001,0,d,LAR,GB,1714.424,1660.17,0.665183697,0.334816303,1735.813,1638.781,45,17
1/20/02,2001,0,d,PIT,BAL,1664.014,1626.616,0.643239002,0.356760998,1683.72,1606.909,27,10
1/27/02,2001,0,c,LAR,PHI,1735.813,1678.937,0.6685368,0.3314632,1747.068,1667.682,29,24
1/27/02,2001,0,c,PIT,NE,1683.72,1612.12,0.687043372,0.312956628,1653.255,1642.584,17,24
2/3/02,2001,1,s,LAR,NE,1747.068,1642.584,0.64598986,0.35401014,1728.264,1661.388,17,20
9/5/02,2002,0,,NYG,SF,1485.669,1561.242,0.484788925,0.515211075,1472.292,1574.619,13,16
9/8/02,2002,0,,DEN,LAR,1500.059,1653.843,0.374939964,0.625060036,1527.148,1626.754,23,16
9/8/02,2002,0,,BUF,NYJ,1413.251,1535.438,0.418436545,0.581563455,1397.379,1551.311,31,37
9/8/02,2002,0,,CAR,BAL,1370.952,1572.94,0.312476592,0.687523408,1391.28,1552.612,10,7
9/8/02,2002,0,,CHI,MIN,1565.787,1452.964,0.735679362,0.264320638,1573.659,1445.092,27,23
9/8/02,2002,0,,CLE,KC,1446.242,1475.1,0.551825715,0.448174285,1438.464,1482.878,39,40
9/8/02,2002,0,,GB,ATL,1594.187,1424.722,0.794078785,0.205921215,1599.347,1419.562,37,34
9/8/02,2002,0,,HOU,DAL,1300,1425.973,0.41314266,0.58685734,1327.796,1398.177,19,10
9/8/02,2002,0,,JAX,IND,1484.758,1492.006,0.582354708,0.417645292,1468.177,1508.587,25,28
9/8/02,2002,0,,MIA,DET,1535.889,1402.016,0.758560753,0.241439247,1550.801,1387.104,49,21
9/8/02,2002,0,,TEN,PHI,1516.957,1613.455,0.454794514,0.545205486,1532.293,1598.119,27,24
9/8/02,2002,0,,OAK,SEA,1568.113,1494.824,0.689130077,0.310869923,1583.954,1478.982,31,17
9/8/02,2002,0,,TB,NO,1547.2,1450.99,0.716669222,0.283330778,1517.103,1481.087,20,26
9/8/02,2002,0,,WSH,ARI,1518.146,1428.844,0.708525538,0.291474462,1530.115,1416.875,31,23
9/8/02,2002,0,,CIN,LAC,1417.743,1407.844,0.606149033,0.393850967,1375.483,1450.104,6,34
9/9/02,2002,0,,NE,PIT,1609.259,1603.837,0.599979962,0.400020038,1631.223,1581.873,30,14
9/15/02,2002,0,,SF,DEN,1574.619,1527.148,0.65643224,0.34356776,1541.442,1560.325,14,24
9/15/02,2002,0,,SEA,ARI,1478.982,1416.875,0.6751753,0.3248247,1443.37,1452.488,13,24
9/15/02,2002,0,,BAL,TB,1552.612,1517.103,0.64073975,0.35926025,1508.861,1560.854,0,25
9/15/02,2002,0,,PIT,OAK,1581.873,1583.954,0.58957068,0.41042932,1549.839,1615.989,17,30
9/15/02,2002,0,,LAR,NYG,1626.754,1472.292,0.779597927,0.220402073,1595.721,1503.325,21,26
9/15/02,2002,0,,MIN,BUF,1445.092,1397.379,0.656746348,0.343253652,1418.153,1424.319,39,45
9/15/02,2002,0,,ATL,CHI,1419.562,1573.659,0.374517795,0.625482205,1414.573,1578.649,13,14
9/15/02,2002,0,,KC,JAX,1482.878,1468.177,0.612728476,0.387271524,1456.438,1494.617,16,23
9/15/02,2002,0,,DAL,TEN,1398.177,1532.293,0.401825722,0.598174278,1425.316,1505.154,21,13
9/15/02,2002,0,,NO,GB,1481.087,1599.347,0.423947493,0.576052507,1513.823,1566.611,35,20
9/15/02,2002,0,,IND,MIA,1508.587,1550.801,0.532744756,0.467255244,1484.931,1574.457,13,21
9/15/02,2002,0,,CLE,CIN,1438.464,1375.483,0.676277725,0.323722275,1454.612,1359.336,20,7
9/15/02,2002,0,,CAR,DET,1391.28,1387.104,0.598257293,0.401742707,1416.355,1362.03,31,7
9/15/02,2002,0,,LAC,HOU,1450.104,1327.796,0.746159169,0.253840831,1464.566,1313.335,24,3
9/15/02,2002,0,,NYJ,NE,1551.311,1631.223,0.478553075,0.521446925,1516.729,1665.804,7,44
9/16/02,2002,0,,WSH,PHI,1530.115,1598.119,0.495677004,0.504322996,1496.119,1632.116,7,37
9/22/02,2002,0,,ATL,CIN,1414.573,1359.336,0.666442769,0.333557231,1435.65,1338.258,30,3
9/22/02,2002,0,,CHI,NO,1578.649,1513.823,0.678598502,0.321401498,1550.583,1541.889,23,29
9/22/02,2002,0,,DEN,BUF,1560.325,1424.319,0.760802376,0.239197624,1568.179,1416.465,28,23
9/22/02,2002,0,,DET,GB,1362.03,1566.611,0.309278866,0.690721134,1350.711,1577.93,31,37
9/22/02,2002,0,,HOU,IND,1313.335,1484.931,0.351234804,0.648765196,1292.936,1505.329,3,23
9/22/02,2002,0,,MIN,CAR,1418.153,1416.355,0.594962855,0.405037145,1392.634,1441.873,14,21
9/22/02,2002,0,,NE,KC,1665.804,1456.438,0.829116361,0.170883639,1670.016,1452.225,41,38
9/22/02,2002,0,,NYG,SEA,1503.325,1443.37,0.67245259,0.32754741,1511.918,1434.776,9,6
9/22/02,2002,0,,TEN,CLE,1505.154,1454.612,0.660408065,0.339591935,1485.829,1473.937,28,31
9/22/02,2002,0,,PHI,DAL,1632.116,1425.316,0.827013372,0.172986628,1642.788,1414.644,44,13
9/22/02,2002,0,,SF,WSH,1541.442,1496.119,0.653638233,0.346361767,1557.259,1480.301,20,10
9/22/02,2002,0,,MIA,NYJ,1574.457,1516.729,0.669622716,0.330377284,1595.311,1495.875,30,3
9/22/02,2002,0,,ARI,LAC,1452.488,1464.566,0.57557727,0.42442273,1426.571,1490.483,15,23
9/23/02,2002,0,,TB,LAR,1560.854,1595.721,0.543256468,0.456743532,1583.968,1572.607,26,14
9/29/02,2002,0,,PIT,CLE,1549.839,1473.937,0.692343243,0.307656757,1557.855,1465.92,16,13
9/29/02,2002,0,,LAR,DAL,1572.607,1414.644,0.783041261,0.216958739,1548.448,1438.803,10,13
9/29/02,2002,0,,SEA,MIN,1434.776,1392.634,0.649481059,0.350518941,1456.556,1370.854,48,23
9/29/02,2002,0,,PHI,HOU,1642.788,1292.936,0.915913822,0.084086178,1646.954,1288.77,35,17
9/29/02,2002,0,,KC,MIA,1452.225,1595.311,0.389479854,0.610520146,1489.501,1558.035,48,30
9/29/02,2002,0,,JAX,NYJ,1494.617,1495.875,0.590716575,0.409283425,1520.536,1469.956,28,3
9/29/02,2002,0,,GB,CAR,1577.93,1441.873,0.760855799,0.239144201,1584.005,1435.798,17,14
9/29/02,2002,0,,DET,NO,1350.711,1541.889,0.325998632,0.674001368,1376.334,1516.266,26,21
9/29/02,2002,0,,ARI,NYG,1426.571,1511.918,0.470751743,0.529248257,1455.503,1482.986,21,7
9/29/02,2002,0,,CIN,TB,1338.258,1583.968,0.261101686,0.738898314,1322.009,1600.217,7,35
9/29/02,2002,0,,BUF,CHI,1416.465,1550.583,0.401822955,0.598177045,1440.5,1526.548,33,27
9/29/02,2002,0,,LAC,NE,1490.483,1670.016,0.340895763,0.659104237,1519.399,1641.099,21,14
9/29/02,2002,0,,OAK,TEN,1615.989,1485.829,0.754624626,0.245375374,1631.009,1470.808,52,25
9/30/02,2002,0,,BAL,DEN,1508.861,1568.179,0.508176326,0.491823674,1533.241,1543.799,34,23
10/6/02,2002,0,,NYJ,KC,1469.956,1489.501,0.565044316,0.434955684,1451.384,1508.073,25,29
10/6/02,2002,0,,IND,CIN,1505.329,1322.009,0.806814798,0.193185202,1512.549,1314.789,28,21
10/6/02,2002,0,,DAL,NYG,1438.803,1482.986,0.529922273,0.470077727,1421.582,1500.207,17,21
10/6/02,2002,0,,JAX,PHI,1520.536,1646.954,0.412521717,0.587478283,1537.292,1630.198,28,25
10/6/02,2002,0,,MIA,NE,1558.035,1641.099,0.474027213,0.525972787,1586.027,1613.108,26,13
10/6/02,2002,0,,SF,LAR,1557.259,1548.448,0.604652854,0.395347146,1581.884,1523.823,37,13
10/6/02,2002,0,,CLE,BAL,1465.92,1533.241,0.496659862,0.503340138,1448.141,1551.02,21,26
10/6/02,2002,0,,NO,PIT,1516.266,1557.855,0.53364024,0.46635976,1529.06,1545.061,32,29
10/6/02,2002,0,,TEN,WSH,1470.808,1480.301,0.579208237,0.420791763,1436.459,1514.65,14,31
10/6/02,2002,0,,CAR,ARI,1435.798,1455.503,0.564817941,0.435182059,1419.809,1471.492,13,16
10/6/02,2002,0,,DEN,LAC,1543.799,1519.399,0.625890703,0.374109297,1564.581,1498.618,26,9
10/6/02,2002,0,,BUF,OAK,1440.5,1631.009,0.32684537,0.67315463,1422.291,1649.218,31,49
10/6/02,2002,0,,ATL,TB,1435.65,1600.217,0.360509438,0.639490562,1416.97,1618.897,6,20
10/7/02,2002,0,,CHI,GB,1526.548,1584.005,0.510853544,0.489146456,1499.492,1611.061,21,34
10/13/02,2002,0,,DAL,CAR,1421.582,1419.809,0.594928175,0.405071825,1427.032,1414.359,14,13
10/13/02,2002,0,,IND,BAL,1512.549,1551.02,0.538104275,0.461895725,1522.577,1540.992,22,20
10/13/02,2002,0,,CIN,PIT,1314.789,1545.061,0.278606954,0.721393046,1297.519,1562.331,7,34
10/13/02,2002,0,,HOU,BUF,1288.77,1422.291,0.40264926,0.59735074,1272.53,1438.531,24,31
10/13/02,2002,0,,MIN,DET,1370.854,1376.334,0.584827943,0.415172057,1387.666,1359.522,31,24
10/13/02,2002,0,,NE,GB,1613.108,1611.061,0.595308222,0.404691778,1576.949,1647.22,10,28
10/13/02,2002,0,,NYG,ATL,1500.207,1416.97,0.701263285,0.298736715,1468.935,1448.242,10,17
10/13/02,2002,0,,TEN,JAX,1436.459,1537.292,0.448614235,0.551385765,1462.272,1511.479,23,14
10/13/02,2002,0,,TB,CLE,1618.897,1448.141,0.795291326,0.204708674,1628.911,1438.127,17,3
10/13/02,2002,0,,WSH,NO,1514.65,1529.06,0.572294648,0.427705352,1481.459,1562.252,27,43
10/13/02,2002,0,,LAC,KC,1498.618,1508.073,0.57926155,0.42073845,1504.307,1502.384,35,34
10/13/02,2002,0,,DEN,MIA,1564.581,1586.027,0.562352966,0.437647034,1551.976,1598.632,22,24
10/13/02,2002,0,,LAR,OAK,1523.823,1649.218,0.4139496,0.5860504,1557.238,1615.803,28,13
10/14/02,2002,0,,SEA,SF,1456.556,1581.884,0.414043168,0.585956832,1439.796,1598.644,21,28
10/20/02,2002,0,,ATL,CAR,1448.242,1414.359,0.638582322,0.361417678,1471.996,1390.604,30,0
10/20/02,2002,0,,CLE,HOU,1438.127,1272.53,0.790414055,0.209585945,1449.093,1261.564,34,17
10/20/02,2002,0,,ARI,DAL,1471.492,1427.032,0.652512683,0.347487317,1480.67,1417.855,9,6
10/20/02,2002,0,,DET,CHI,1359.522,1499.492,0.3937534,0.6062466,1376.924,1482.09,23,20
10/20/02,2002,0,,GB,WSH,1647.22,1481.459,0.790570405,0.209429595,1658.938,1469.741,30,9
10/20/02,2002,0,,KC,DEN,1502.384,1551.976,0.522159369,0.477840631,1487.804,1566.555,34,37
10/20/02,2002,0,,MIA,BUF,1598.632,1438.531,0.785124838,0.214875162,1552.469,1484.694,10,23
10/20/02,2002,0,,NO,SF,1562.252,1598.644,0.541077429,0.458922571,1582.161,1578.736,35,27
10/20/02,2002,0,,NYJ,MIN,1451.384,1387.666,0.677205827,0.322794173,1467.48,1371.57,20,7
10/20/02,2002,0,,PHI,TB,1630.198,1628.911,0.594253796,0.405746204,1649.087,1610.022,20,10
10/20/02,2002,0,,BAL,JAX,1540.992,1511.479,0.632756501,0.367243499,1555.636,1496.835,17,10
10/20/02,2002,0,,OAK,LAC,1615.803,1504.307,0.734191281,0.265808719,1584.737,1535.372,21,27
10/20/02,2002,0,,LAR,SEA,1557.238,1439.796,0.740817253,0.259182747,1571.073,1425.961,37,20
10/21/02,2002,0,,PIT,IND,1562.331,1522.577,0.646345215,0.353654785,1582.211,1502.697,28,10
10/27/02,2002,0,,WSH,IND,1469.741,1502.697,0.545984709,0.454015291,1485.777,1486.661,26,21
10/27/02,2002,0,,CAR,TB,1390.604,1610.022,0.291336579,0.708663421,1383.056,1617.57,9,12
10/27/02,2002,0,,CIN,TEN,1297.519,1462.272,0.360262633,0.639737367,1284.106,1475.684,24,30
10/27/02,2002,0,,JAX,HOU,1496.835,1261.564,0.849220302,0.150779698,1475.227,1283.173,19,21
10/27/02,2002,0,,KC,OAK,1487.804,1584.737,0.454173686,0.545826314,1514.366,1558.175,20,10
10/27/02,2002,0,,MIN,CHI,1371.57,1482.09,0.434863727,0.565136273,1405.554,1448.107,25,7
10/27/02,2002,0,,BUF,DET,1484.694,1376.924,0.729984526,0.270015474,1495.106,1366.512,24,17
10/27/02,2002,0,,DAL,SEA,1417.855,1425.961,0.581152958,0.418847042,1401.314,1442.502,14,17
10/27/02,2002,0,,NO,ATL,1582.161,1471.996,0.732693356,0.267306644,1564.669,1489.488,35,37
10/27/02,2002,0,,NE,DEN,1576.949,1566.555,0.606829082,0.393170918,1549.336,1594.168,16,24
10/27/02,2002,0,,NYJ,CLE,1467.48,1449.093,0.617751218,0.382248782,1449.678,1466.896,21,24
10/27/02,2002,0,,BAL,PIT,1555.636,1582.211,0.555073659,0.444926341,1525.818,1612.029,18,31
10/27/02,2002,0,,SF,ARI,1578.736,1480.67,0.718833624,0.281166376,1591.29,1468.116,38,28
10/28/02,2002,0,,PHI,NYG,1649.087,1468.935,0.803956462,0.196043538,1658.641,1459.381,17,3
11/3/02,2002,0,,CLE,PIT,1466.896,1612.029,0.386681593,0.613318407,1456.551,1622.373,20,23
11/3/02,2002,0,,LAC,NYJ,1535.372,1449.678,0.704217818,0.295782182,1482.97,1502.08,13,44
11/3/02,2002,0,,HOU,CIN,1283.173,1284.106,0.591168815,0.408831185,1239.533,1327.746,3,38
11/3/02,2002,0,,TB,MIN,1617.57,1405.554,0.831266835,0.168733165,1625.686,1397.437,38,24
11/3/02,2002,0,,SEA,WSH,1442.502,1485.777,0.531224104,0.468775896,1415.837,1512.441,3,14
11/3/02,2002,0,,OAK,SF,1558.175,1591.29,0.545757816,0.454242184,1542.821,1606.644,20,23
11/3/02,2002,0,,NYG,JAX,1459.381,1475.227,0.570270084,0.429729916,1476.863,1457.745,24,17
11/3/02,2002,0,,DET,DAL,1366.512,1401.314,0.543349309,0.456650691,1376.41,1391.416,9,7
11/3/02,2002,0,,IND,TEN,1486.661,1475.684,0.607629499,0.392370501,1459.004,1503.342,15,23
11/3/02,2002,0,,CHI,PHI,1448.107,1658.641,0.302006543,0.697993457,1437.082,1669.665,13,19
11/3/02,2002,0,,BUF,NE,1495.106,1549.336,0.515494313,0.484505687,1459.199,1585.243,7,38
11/3/02,2002,0,,ARI,LAR,1468.116,1571.073,0.445591774,0.554408226,1444.996,1594.193,14,27
11/3/02,2002,0,,ATL,BAL,1489.488,1525.818,0.541166051,0.458833949,1502.046,1513.26,20,17
11/4/02,2002,0,,GB,MIA,1658.938,1552.469,0.728505819,0.271494181,1672.579,1538.828,24,10
11/10/02,2002,0,,CHI,NE,1437.082,1585.243,0.382556031,0.617443969,1426.862,1595.464,30,33
11/10/02,2002,0,,PHI,IND,1669.665,1459.004,0.830169959,0.169830041,1610.147,1518.521,13,35
11/10/02,2002,0,,GB,DET,1672.579,1376.41,0.888850794,0.111149206,1678.873,1370.116,40,14
11/10/02,2002,0,,SF,KC,1606.644,1514.366,0.712050752,0.287949248,1615.294,1505.716,17,13
11/10/02,2002,0,,BAL,CIN,1513.26,1327.746,0.808775695,0.191224305,1521.792,1319.215,38,27
11/10/02,2002,0,,LAR,LAC,1594.193,1482.97,0.73388448,0.26611552,1602.124,1475.04,28,24
11/10/02,2002,0,,PIT,ATL,1622.373,1502.046,0.743993215,0.256006785,1614.932,1509.487,34,34
11/10/02,2002,0,,CAR,NO,1383.056,1564.669,0.338210647,0.661789353,1367.653,1580.072,24,34
11/10/02,2002,0,,TEN,HOU,1503.342,1239.533,0.86907181,0.13092819,1508.079,1234.795,17,10
11/10/02,2002,0,,NYJ,MIA,1502.08,1538.828,0.540568519,0.459431481,1514.656,1526.251,13,10
11/10/02,2002,0,,MIN,NYG,1397.437,1476.863,0.47925124,0.52074876,1377.635,1496.664,20,27
11/10/02,2002,0,,JAX,WSH,1457.745,1512.441,0.514824302,0.485175698,1486.679,1483.507,26,7
11/10/02,2002,0,,ARI,SEA,1444.996,1415.837,0.632282841,0.367717159,1404.16,1456.674,6,27
11/11/02,2002,0,,DEN,OAK,1594.168,1542.821,0.661446544,0.338553456,1549.208,1587.781,10,34
11/17/02,2002,0,,CIN,CLE,1319.215,1456.551,0.397378641,0.602621359,1303.214,1472.552,20,27
11/17/02,2002,0,,SEA,DEN,1456.674,1549.208,0.460458134,0.539541866,1428.155,1577.726,9,31
11/17/02,2002,0,,ATL,NO,1509.487,1580.072,0.491963231,0.508036769,1530.67,1558.89,24,17
11/17/02,2002,0,,OAK,NE,1587.781,1595.464,0.58174555,0.41825445,1604.734,1578.511,27,20
11/17/02,2002,0,,TB,CAR,1625.686,1367.653,0.865241856,0.134758144,1631.888,1361.451,23,10
11/17/02,2002,0,,KC,BUF,1505.716,1459.199,0.655192649,0.344807351,1510.266,1454.649,17,16
11/17/02,2002,0,,IND,DAL,1518.521,1391.416,0.751353731,0.248646269,1531.741,1378.197,20,3
11/17/02,2002,0,,DET,NYJ,1370.116,1514.656,0.387491467,0.612508533,1348.498,1536.275,14,31
11/17/02,2002,0,,LAC,SF,1475.04,1615.294,0.393363213,0.606636787,1492.455,1597.879,20,17
11/17/02,2002,0,,HOU,JAX,1234.795,1486.679,0.254303398,0.745696602,1228.297,1493.178,21,24
11/17/02,2002,0,,MIA,BAL,1526.251,1521.792,0.598648772,0.401351228,1549.562,1498.481,26,7
11/17/02,2002,0,,TEN,PIT,1508.079,1614.932,0.440058354,0.559941646,1533.162,1589.848,31,23
11/17/02,2002,0,,PHI,ARI,1610.147,1404.16,0.826342815,0.173657185,1620.101,1394.207,38,14
11/17/02,2002,0,,MIN,GB,1377.635,1678.873,0.204257329,0.795742671,1420.388,1636.12,31,21
11/17/02,2002,0,,NYG,WSH,1496.664,1483.507,0.610617326,0.389382674,1504.927,1475.245,19,17
11/18/02,2002,0,,LAR,CHI,1602.124,1426.862,0.79948188,0.20051812,1608.602,1420.384,21,16
11/24/02,2002,0,,BAL,TEN,1498.481,1533.162,0.543522128,0.456477872,1504.723,1526.92,13,12
11/24/02,2002,0,,WSH,LAR,1475.245,1608.602,0.402876349,0.597123651,1492.332,1591.515,20,17
11/24/02,2002,0,,TB,GB,1631.888,1636.12,0.586571195,0.413428805,1653.678,1614.33,21,7
11/24/02,2002,0,,PIT,CIN,1589.848,1303.214,0.883311304,0.116688696,1594.27,1298.793,29,21
11/24/02,2002,0,,NYJ,BUF,1536.275,1454.649,0.699316898,0.300683102,1552.875,1438.049,31,13
11/24/02,2002,0,,NE,MIN,1578.511,1420.388,0.783197693,0.216802307,1586.697,1412.202,24,17
11/24/02,2002,0,,NO,CLE,1558.89,1472.552,0.704989416,0.295010584,1524.026,1507.416,15,24
11/24/02,2002,0,,HOU,NYG,1228.297,1504.927,0.22824629,0.77175371,1247.059,1486.165,16,14
11/24/02,2002,0,,DEN,IND,1577.726,1531.741,0.654500469,0.345499531,1558.616,1550.851,20,23
11/24/02,2002,0,,DAL,JAX,1378.197,1493.178,0.428563667,0.571436333,1391.044,1480.33,21,19
11/24/02,2002,0,,ARI,OAK,1394.207,1604.734,0.302015037,0.697984963,1376.694,1622.246,20,41
11/24/02,2002,0,,CHI,DET,1420.384,1348.498,0.687397252,0.312602748,1428.543,1340.338,20,17
11/24/02,2002,0,,CAR,ATL,1361.451,1530.67,0.354359071,0.645640929,1336.16,1555.961,0,41
11/24/02,2002,0,,MIA,LAC,1549.562,1492.455,0.668831399,0.331168601,1570.472,1471.545,30,3
11/24/02,2002,0,,SEA,KC,1428.155,1510.266,0.475395181,0.524604819,1450.144,1488.277,39,32
11/25/02,2002,0,,SF,PHI,1597.879,1620.101,0.561253275,0.438746725,1562.494,1655.486,17,38
11/28/02,2002,0,,DAL,WSH,1391.044,1492.332,0.447966441,0.552033559,1414.388,1468.988,27,20
11/28/02,2002,0,,DET,NE,1340.338,1586.697,0.260381563,0.739618437,1329.767,1597.268,12,20
12/1/02,2002,0,,MIN,ATL,1412.202,1555.961,0.388559046,0.611440954,1397.603,1570.56,24,30
12/1/02,2002,0,,NO,TB,1524.026,1653.678,0.408017543,0.591982457,1540.936,1636.768,23,20
12/1/02,2002,0,,PHI,LAR,1655.486,1591.515,0.677524108,0.322475892,1668.155,1578.847,10,3
12/1/02,2002,0,,KC,ARI,1488.277,1376.694,0.734289005,0.265710995,1507.522,1357.45,49,0
12/1/02,2002,0,,NYG,TEN,1486.165,1526.92,0.534834834,0.465165166,1471.171,1541.914,29,32
12/1/02,2002,0,,IND,HOU,1550.851,1247.059,0.893112665,0.106887335,1556.038,1241.871,19,3
12/1/02,2002,0,,LAC,DEN,1471.545,1558.616,0.468279935,0.531720065,1486.437,1543.724,30,27
12/1/02,2002,0,,CLE,CAR,1507.416,1336.16,0.795759512,0.204240488,1470.34,1373.236,6,13
12/1/02,2002,0,,CIN,BAL,1298.793,1504.723,0.307622426,0.692377574,1289.487,1514.029,23,27
12/1/02,2002,0,,BUF,MIA,1438.049,1570.472,0.404170439,0.595829561,1473.581,1534.94,38,21
12/1/02,2002,0,,JAX,PIT,1480.33,1594.27,0.43003183,0.56996817,1471.087,1603.513,23,25
12/1/02,2002,0,,GB,CHI,1614.33,1428.543,0.809018624,0.190981376,1622.552,1420.322,30,20
12/1/02,2002,0,,SF,SEA,1562.494,1450.144,0.735149559,0.264850441,1572.687,1439.951,31,24
12/2/02,2002,0,,OAK,NYJ,1622.246,1552.875,0.684277885,0.315722115,1633.826,1541.295,26,20
12/8/02,2002,0,,WSH,NYG,1468.988,1471.171,0.589428594,0.410571406,1445.375,1494.784,21,27
12/8/02,2002,0,,TB,ATL,1636.768,1570.56,0.680331131,0.319668869,1656.189,1551.139,34,10
12/8/02,2002,0,,SEA,PHI,1439.951,1668.155,0.281005848,0.718994152,1429.071,1679.035,20,27
12/8/02,2002,0,,BAL,NO,1514.029,1540.936,0.55460162,0.44539838,1485.077,1569.888,25,37
12/8/02,2002,0,,PIT,HOU,1603.513,1241.871,0.920995386,0.079004614,1536.228,1309.156,6,24
12/8/02,2002,0,,TEN,IND,1541.914,1556.038,0.572697583,0.427302417,1561.943,1536.009,27,17
12/8/02,2002,0,,NYJ,DEN,1541.295,1543.724,0.589085853,0.410914147,1556.845,1528.174,19,13
12/8/02,2002,0,,NE,BUF,1597.268,1473.581,0.747659762,0.252340238,1608.414,1462.435,27,17
12/8/02,2002,0,,GB,MIN,1622.552,1397.603,0.841453204,0.158546796,1627.061,1393.093,26,22
12/8/02,2002,0,,DAL,SF,1414.388,1572.687,0.368868922,0.631131078,1402.997,1584.077,27,31
12/8/02,2002,0,,ARI,DET,1357.45,1329.767,0.630305174,0.369694826,1367.285,1319.932,23,20
12/8/02,2002,0,,CAR,CIN,1373.236,1289.487,0.701880359,0.298119641,1390.499,1272.224,52,31
12/8/02,2002,0,,KC,LAR,1507.522,1578.847,0.490898599,0.509101401,1545.19,1541.178,49,10
12/8/02,2002,0,,LAC,OAK,1486.437,1633.826,0.383606278,0.616393722,1463.922,1656.341,7,27
12/8/02,2002,0,,JAX,CLE,1471.087,1470.34,0.59350407,0.40649593,1462.606,1478.821,20,21
12/9/02,2002,0,,MIA,CHI,1534.94,1420.322,0.73768374,0.26231626,1549.221,1406.04,27,9
12/15/02,2002,0,,ATL,SEA,1551.139,1429.071,0.745897407,0.254102593,1519.412,1460.798,24,30
12/15/02,2002,0,,PIT,CAR,1536.228,1390.499,0.770838809,0.229161191,1548.078,1378.649,30,14
12/15/02,2002,0,,CHI,NYJ,1406.04,1556.845,0.378967425,0.621032575,1432.916,1529.969,20,13
12/15/02,2002,0,,CIN,JAX,1272.224,1462.606,0.327006239,0.672993761,1255.468,1479.362,15,29
12/15/02,2002,0,,LAR,ARI,1541.178,1367.285,0.798215554,0.201784446,1545.177,1363.286,30,28
12/15/02,2002,0,,NO,MIN,1569.888,1393.093,0.800892828,0.199107172,1557.414,1405.567,31,32
12/15/02,2002,0,,HOU,BAL,1309.156,1485.077,0.345582845,0.654417155,1298.566,1495.667,19,23
12/15/02,2002,0,,CLE,IND,1478.821,1536.009,0.511240478,0.488759522,1460.435,1554.395,23,28
12/15/02,2002,0,,DEN,KC,1528.174,1545.19,0.5686188,0.4313812,1545.732,1527.632,31,24
12/15/02,2002,0,,BUF,LAC,1462.435,1463.922,0.590397828,0.409602172,1478.992,1447.365,20,13
12/15/02,2002,0,,SF,GB,1584.077,1627.061,0.531641232,0.468358768,1563.178,1647.961,14,20
12/15/02,2002,0,,NYG,DAL,1494.784,1402.997,0.71147089,0.28852911,1513.282,1384.5,37,7
12/15/02,2002,0,,PHI,WSH,1679.035,1445.375,0.848029005,0.151970995,1686.097,1438.312,34,21
12/15/02,2002,0,,DET,TB,1319.932,1656.189,0.173434263,0.826565737,1315.651,1660.47,20,23
12/15/02,2002,0,,MIA,OAK,1549.221,1656.341,0.439679667,0.560320333,1571.453,1634.109,23,17
12/16/02,2002,0,,TEN,NE,1561.943,1608.414,0.526640123,0.473359877,1589.079,1581.279,24,7
12/21/02,2002,0,,ARI,SF,1363.286,1563.178,0.31507454,0.68492546,1355.055,1571.409,14,17
12/21/02,2002,0,,DAL,PHI,1384.5,1686.097,0.203921641,0.796078359,1372.646,1697.95,3,27
12/21/02,2002,0,,MIN,MIA,1405.567,1571.453,0.358760842,0.641239158,1424.2,1552.82,20,17
12/22/02,2002,0,,SEA,LAR,1460.798,1545.177,0.472140263,0.527859737,1493.225,1512.75,30,10
12/22/02,2002,0,,KC,LAC,1527.632,1447.365,0.697669366,0.302330634,1533.864,1441.134,24,22
12/22/02,2002,0,,WSH,HOU,1438.312,1298.566,0.764698275,0.235301725,1450.51,1286.368,26,10
12/22/02,2002,0,,BAL,CLE,1495.667,1460.435,0.640372617,0.359627383,1486.366,1469.736,13,14
12/22/02,2002,0,,OAK,DEN,1634.109,1545.732,0.707424671,0.292575329,1648.139,1531.701,28,16
12/22/02,2002,0,,NE,NYJ,1581.279,1529.969,0.661398847,0.338601153,1544.421,1566.827,17,30
12/22/02,2002,0,,JAX,TEN,1479.362,1589.079,0.436000065,0.563999935,1454.198,1614.243,10,28
12/22/02,2002,0,,GB,BUF,1647.961,1478.992,0.793611516,0.206388484,1656.907,1470.046,10,0
12/22/02,2002,0,,IND,NYG,1554.395,1513.282,0.648131374,0.351868626,1515.029,1552.648,27,44
12/22/02,2002,0,,CIN,NO,1255.468,1557.414,0.203595698,0.796404302,1292.588,1520.295,20,13
12/22/02,2002,0,,CAR,CHI,1378.649,1432.916,0.515441117,0.484558883,1401.774,1409.791,24,14
12/22/02,2002,0,,ATL,DET,1519.412,1315.651,0.824496322,0.175503678,1529.081,1305.982,36,15
12/23/02,2002,0,,TB,PIT,1660.47,1548.078,0.73519663,0.26480337,1622.119,1586.429,7,17
